VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2024-05-24 05:17:13,2024-05-24 05:50:39,132,Queens,230,Manhattan,18.25,70.0,92.69,6.94,1
2,2024-05-24 17:28:47,2024-05-24 17:48:06,237,Manhattan,161,Queens,2.82,19.8,31.56,0.0,1
2,2024-05-28 21:14:29,2024-05-28 21:33:21,164,Brooklyn,74,Brooklyn,4.85,23.3,33.96,0.0,1
1,2024-05-26 13:07:10,2024-05-26 13:25:55,186,Queens,236,Queens,3.5,17.7,25.61,0.0,1
2,2024-05-25 18:52:58,2024-05-25 19:11:08,68,Brooklyn,151,Queens,4.26,23.3,32.76,0.0,1
1,2024-05-27 14:44:24,2024-05-27 15:37:03,132,Queens,236,Queens,19.4,70.0,97.69,6.94,1
1,2024-05-17 07:55:17,2024-05-17 08:04:04,114,Queens,79,Brooklyn,1.4,10.0,14.0,0.0,2
2,2024-05-16 11:28:02,2024-05-16 11:50:59,170,Brooklyn,161,Queens,1.1,18.4,26.88,0.0,1
1,2024-05-22 08:50:50,2024-05-22 09:05:12,68,Brooklyn,234,Manhattan,1.8,14.9,18.9,0.0,1
2,2024-05-24 17:22:56,2024-05-24 17:50:21,170,Brooklyn,239,Manhattan,4.22,26.1,39.12,0.0,1
1,2024-05-28 21:29:42,2024-05-28 21:45:01,79,Brooklyn,87,Brooklyn,4.0,20.5,31.85,0.0,1
2,2024-05-28 01:15:30,2024-05-28 01:22:38,114,Queens,249,Manhattan,1.07,8.6,13.6,0.0,2
2,2024-05-21 08:45:28,2024-05-21 08:59:29,239,Manhattan,237,Manhattan,1.82,14.2,21.84,0.0,1
2,2024-05-02 01:36:49,2024-05-02 01:49:17,132,Queens,216,Manhattan,5.77,24.0,28.25,0.0,2
2,2024-05-26 10:33:04,2024-05-26 10:41:04,24,Manhattan,239,Manhattan,1.26,10.0,15.0,0.0,1
1,2024-05-18 10:55:57,2024-05-18 10:56:11,90,Brooklyn,68,Brooklyn,0.4,7.0,9.0,0.0,1
1,2024-05-18 16:05:37,2024-05-18 16:27:50,238,Manhattan,141,Queens,3.1,19.8,28.55,0.0,1
2,2024-05-06 10:24:09,2024-05-06 10:28:34,262,Manhattan,140,Queens,0.54,5.8,11.27,0.0,1
2,2024-05-04 05:57:51,2024-05-04 06:10:29,6,Manhattan,227,Manhattan,5.86,19.33,20.83,0.0,0
2,2024-05-26 03:21:39,2024-05-26 03:35:00,141,Queens,162,Queens,1.56,13.5,38.5,0.0,1
1,2024-05-10 16:09:13,2024-05-10 16:36:14,142,Queens,68,Brooklyn,2.8,30.64,34.64,0.0,0
2,2024-05-19 21:52:51,2024-05-19 22:07:56,48,Manhattan,116,Queens,6.69,24.75,28.75,0.0,0
2,2024-05-09 21:07:37,2024-05-09 21:14:29,68,Brooklyn,158,Queens,1.37,8.6,17.0,0.0,1
2,2024-05-31 19:18:20,2024-05-31 19:29:19,164,Brooklyn,68,Brooklyn,1.62,11.4,22.9,0.0,1
1,2024-05-03 18:43:55,2024-05-03 18:50:03,163,Brooklyn,237,Manhattan,0.7,7.2,13.7,0.0,2
2,2024-05-24 21:55:05,2024-05-24 21:55:11,161,Queens,161,Queens,0.0,83.0,86.5,0.0,1
1,2024-05-29 16:05:44,2024-05-29 16:09:55,163,Brooklyn,237,Manhattan,0.5,5.8,14.75,0.0,1
2,2024-05-14 10:41:28,2024-05-14 10:47:04,143,Queens,239,Manhattan,0.69,7.2,13.44,0.0,1
2,2024-05-05 20:45:00,2024-05-05 20:54:05,68,Brooklyn,234,Manhattan,1.67,10.7,19.62,0.0,1
2,2024-05-16 11:46:57,2024-05-16 11:57:17,249,Manhattan,186,Queens,0.81,10.0,17.5,0.0,1
2,2024-05-05 19:47:13,2024-05-05 20:22:26,246,Manhattan,1,Manhattan,19.1,93.7,120.08,25.38,2
2,2024-05-18 05:09:12,2024-05-18 05:11:36,249,Manhattan,249,Manhattan,0.27,-4.4,-9.4,0.0,3
1,2024-05-19 16:42:40,2024-05-19 16:58:11,263,Manhattan,161,Queens,3.7,19.1,26.8,0.0,1
2,2024-05-19 16:54:21,2024-05-19 17:04:48,142,Queens,263,Manhattan,1.5,12.1,20.1,0.0,1
2,2024-05-22 10:44:59,2024-05-22 10:52:59,140,Queens,141,Queens,0.54,8.6,12.6,0.0,2
2,2024-05-10 02:16:08,2024-05-10 02:19:10,233,Manhattan,233,Manhattan,0.59,5.8,12.96,0.0,1
1,2024-05-10 21:08:42,2024-05-10 21:15:54,238,Manhattan,239,Manhattan,1.0,7.9,15.5,0.0,1
2,2024-05-10 13:24:17,2024-05-10 13:37:23,100,Brooklyn,161,Queens,0.96,12.8,21.0,0.0,1
1,2024-05-31 06:16:34,2024-05-31 06:53:10,257,Manhattan,50,Brooklyn,10.2,35.5,36.0,0.0,1
1,2024-05-09 23:18:29,2024-05-09 23:29:12,161,Queens,234,Manhattan,1.2,10.7,18.8,0.0,1
2,2024-05-12 18:21:46,2024-05-12 18:38:10,100,Brooklyn,79,Brooklyn,2.75,17.0,27.7,0.0,1
2,2024-05-11 15:22:05,2024-05-11 15:51:52,142,Queens,68,Brooklyn,4.19,28.2,38.64,0.0,1
2,2024-05-11 14:38:15,2024-05-11 14:55:53,246,Manhattan,125,Queens,2.18,17.7,26.04,0.0,1
2,2024-05-06 23:09:15,2024-05-06 23:23:54,43,Bronx,186,Queens,1.84,14.9,23.4,0.0,1
2,2024-05-05 20:26:59,2024-05-05 20:44:22,209,Manhattan,262,Manhattan,7.49,31.0,36.0,0.0,1
1,2024-05-24 06:12:16,2024-05-24 06:27:23,140,Queens,138,Queens,8.8,35.9,62.19,6.94,1
2,2024-05-29 23:22:09,2024-05-29 23:30:33,237,Manhattan,229,Manhattan,1.66,10.0,18.0,0.0,1
2,2024-05-03 00:42:56,2024-05-03 01:00:41,246,Manhattan,141,Queens,2.47,18.4,30.42,0.0,1
1,2024-05-19 12:20:03,2024-05-19 12:29:27,107,Brooklyn,170,Brooklyn,1.3,9.3,15.95,0.0,1
1,2024-05-24 09:55:26,2024-05-24 10:00:16,79,Brooklyn,107,Brooklyn,0.6,5.8,11.76,0.0,1
2,2024-05-06 06:44:40,2024-05-06 06:52:28,229,Manhattan,161,Queens,0.84,6.96,10.96,0.0,0
2,2024-05-02 05:58:12,2024-05-02 06:15:12,262,Manhattan,138,Queens,8.66,35.2,52.14,6.94,2
1,2024-05-12 12:43:38,2024-05-12 13:23:54,138,Queens,48,Manhattan,10.4,50.6,81.94,6.94,1
